Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
5957	3	0.07119742035865784	1	0	127.87090301513672	0	0	0	0	0	0	0	0	0	7331.json	
5923	3,6	0.7877157926559448,0.9083583950996399	1,2	0,0	133.59722900390625,118.5957260131836	1,0	0,395	0,3	0,3	0,66	0,2	0,2	0,1	0,1	3161.json	
6436	20	0.0	3	18	86.57048797607422	0	0	0	0	0	0	0	0	0	583.json	
3767	3	0.7414218783378601	1	1	132.61029052734375	0	0	0	0	0	0	0	0	0	8088.json	
5476	21,21,26,26	0.0016290046041831374,0.002798475557938218,5.168121424503624E-4,6.185686215758324E-4	4,4,5,5	9,11,13,13	87.0351333618164,86.99124908447266,82.333740234375,82.333740234375	0,0,0,0	0,56,322,322	0,5,7,1	0,8,9,1	0,118,228,83	0,2,1,1	0,2,1,1	0,0,1,0	0,0,1,0	5971.json	
5527	3,8,8	0.7807136178016663,0.5646074414253235,0.5771844387054443	1,1,1	1,3,3	131.75106811523438,109.4867935180664,109.3035659790039	0,0,0	0,285,1251	0,7,1	0,9,2	0,223,7	0,96,66	0,96,66	0,0,0	0,0,0	867.json	
5527	3,12,12	0.478738397359848,0.34170037508010864,0.3494410514831543	1,2,2	0,2,2	134.26058959960938,101.99923706054688,101.83428955078125	0,0,0	0,285,1251	0,10,1	0,11,2	0,330,7	0,96,66	0,96,66	0,0,0	0,0,0	1357.json	
6922	3	0.9253658056259155	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	8929.json	
5916	3	0.9031989574432373	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	2354.json	
5936	14,14,6	0.0,0.0,0.0	2,2,1	11,11,4	94.13933563232422,94.13933563232422,113.15242004394531	0,0,0	0,207,391	0,1,1	0,2,11	0,14,421	0,26,16	0,4,16	0,0,1	0,0,1	1458.json	
7052	3	0.9614177346229553	1	0	135.83412170410156	0	0	0	0	0	0	0	0	0	1098.json	
6364	3,3,3	0.9430383443832397,0.9760950803756714,0.9210134744644165	1,1,1	0,0,0	130.70933532714844,132.9956512451172,133.59722900390625	0,0,1	0,186,195	0,1,2	0,2,4	0,23,30	0,23,279	0,23,270	0,0,0	0,0,1	7770.json	
