Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4820	5,5,5,5	0.3302566111087799,0.3302566111087799,0.3302566111087799,0.3302566111087799	1,1,1,1	3,3,3,3	116.30725860595703,116.30725860595703,116.30725860595703,116.30725860595703	0,0,0,0	0,1035,1167,1505	0,0,0,0	0,0,0,0	0,0,0,0	0,357,485,1024	0,1,0,0	0,0,0,0	0,0,1,0	76.json	
2719	10	7.485945825465024E-4	2	1	101.82135772705078	0	0	0	0	0	0	0	0	0	515.json	
4639	3,3,3	0.6835629343986511,0.8290715217590332,0.8290715217590332	1,1,1	0,0,0	129.9696044921875,131.28770446777344,131.28770446777344	0,0,0	0,9,1324	0,1,0	0,2,0	0,23,0	0,97,1024	0,97,0	0,0,0	0,0,0	3896.json	
1794	6,5	0.7996950149536133,0.9110822677612305	1,1	2,1	115.04825592041016,118.82691955566406	0,0	0,2	0,0	0,1	0,17	0,2	0,2	0,0	0,0	2556.json	
1335	4,3	0.09004239737987518,0.7071081399917603	1,1	2,1	122.84404754638672,131.60296630859375	0,1	0,38	0,1	0,3	0,122	0,2	0,2	0,0	0,0	250.json	
1421	9	0.0018810502951964736	3	1	104.60753631591797	0	0	0	0	0	0	0	0	0	1018.json	
2755	5,5,5,5,5,6,6,6,7,6,6	0.469116747379303,0.23540344834327698,0.05171652510762215,0.11933881789445877,0.12240681797266006,0.12751100957393646,0.39847132563591003,0.1622248739004135,0.17626401782035828,0.11658528447151184,0.1179361343383789	1,1,1,1,1,1,1,1,1,1,1	4,6,5,5,5,5,5,5,5,5,5	116.56864166259766,116.41182708740234,116.68047332763672,116.08325958251953,116.08325958251953,113.12964630126953,113.12964630126953,112.53628540039062,110.03904724121094,112.12737274169922,112.12737274169922	0,0,0,0,0,0,0,0,0,0,0	0,2,75,76,91,92,103,173,211,1099,1593	0,2,3,2,1,4,3,8,0,1,1	0,4,7,3,2,7,5,16,0,3,2	0,22,79,95,1,23,11,40,76,15,14	0,25,28,17,34,23,137,2,73,66,16	0,25,28,17,34,23,61,2,25,66,16	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	2459.json	
2477	9	0.0010761317098513246	3	6	102.88994598388672	0	0	0	0	0	0	0	0	0	358.json	
617	8,7	0.011315928772091866,0.0038325805217027664	2,2	4,2	105.47075653076172,108.30535888671875	0,0	0,0	0,1	0,3	0,60	0,16	0,16	0,0	0,0	2907.json	
3167	3,31,22	0.9085342884063721,4.376552242320031E-4,0.024186639115214348	1,6,5	0,8,4	132.9956512451172,77.2869873046875,85.71039581298828	1,0,0	0,2349,2349	0,30,7	0,32,23	0,1514,708	0,1,2	0,1,2	0,0,0	0,0,0	1759.json	
