Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3318	16,16,16,18,20	0.007033138535916805,0.007033138535916805,0.0012752199545502663,1.3339993893168867E-4,0.002478167647495866	4,4,4,4,5	4,4,11,11,13	93.14683532714844,93.14683532714844,92.9010009765625,91.19923400878906,88.47476196289062	0,0,0,0,0	0,764,1518,1531,3011	0,1,5,6,4	0,2,10,8,6	0,2,196,214,255	0,16,21,34,1	0,16,21,34,1	0,0,0,0,0	0,0,0,0,1	433.json	
1218	4	0.5537232756614685	1	1	126.33003997802734	0	0	0	0	0	0	0	0	0	10578.json	
1355	6,4,6,7,7	0.3148486316204071,0.08137700706720352,0.5487152934074402,0.009660525247454643,9.191225981339812E-4	2,1,2,2,2	2,2,3,5,5	115.03083801269531,122.5949478149414,113.78789520263672,108.90882873535156,108.90882873535156	0,0,0,0,0	0,97,124,158,578	0,1,5,5,1	0,5,6,10,3	0,70,122,257,53	0,1,1,1,1	0,1,1,1,1	0,0,0,0,0	0,1,0,0,1	1525.json	
2111	6	0.281851589679718	3	3	115.73150634765625	0	0	0	0	0	0	0	0	0	13069.json	
3437	10,7,10	0.015487432479858398,4.278441483620554E-4,0.0022109125275164843	2,2,3	2,2,3	105.33577728271484,110.40599822998047,103.7650146484375	0,0,0	0,49,1244	0,6,7	0,15,11	0,136,61	0,34,2	0,34,2	0,0,0	0,0,0	8193.json	
1817	4,4,4,4	0.6850040555000305,0.6850040555000305,0.6850040555000305,0.6850040555000305	1,1,1,1	0,0,0,0	128.936767578125,128.936767578125,128.936767578125,128.936767578125	1,1,1,1	0,5,195,196	0,0,0,0	0,0,0,0	0,0,0,0	0,59,155,140	0,0,0,0	0,0,0,0	0,0,0,0	2507.json	
1810	4	0.7874764800071716	1	0	128.936767578125	0	0	0	0	0	0	0	0	0	13403.json	
1982	3	0.8987840414047241	1	0	135.83412170410156	0	0	0	0	0	0	0	0	0	11750.json	
1258	7,7	0.3420661985874176,0.3420661985874176	2,2	1,1	113.46426391601562,113.46426391601562	0,0	0,0	0,0	0,0	0,0	0,18	0,14	0,0	0,0	5649.json	
2184	15	0.2630203068256378	3	5	94.73411560058594	0	0	0	0	0	0	0	0	0	5263.json	
3396	4,4,4	0.6153184771537781,0.5977680683135986,0.673935055732727	1,1,1	0,0,1	128.936767578125,128.936767578125,126.33003997802734	1,1,0	0,19,34	0,4,2	0,8,4	0,16,48	0,44,25	0,27,25	0,0,0	0,0,0	5605.json	
1210	8,8	0.1701948493719101,0.1693630963563919	2,2	5,5	110.02841186523438,110.02841186523438	0,0	0,859	0,1	0,2	0,4	0,38	0,38	0,0	0,1	3932.json	
3437	14,14	0.016957463696599007,0.0030759298242628574	6,6	5,5	96.09832763671875,95.41866302490234	0,0	0,479	0,6	0,12	0,87	0,210	0,204	0,0	0,0	6802.json	
1246	4,4	0.796967625617981,0.6581716537475586	1,1	0,0	128.936767578125,128.936767578125	0,0	0,205	0,1	0,2	0,8	0,2	0,2	0,0	0,0	13499.json	
2013	4	0.025665398687124252	1	0	126.62725830078125	1	0	0	0	0	0	0	0	0	14050.json	
2443	4	0.32069846987724304	1	1	127.59107971191406	1	0	0	0	0	0	0	0	0	209.json	
984	4	0.8642134666442871	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	8901.json	
