Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1150	3,3,3,3,3,3	0.8156518936157227,0.7916586995124817,0.8234145641326904,0.816688060760498,0.7987745404243469,0.7913472652435303	1,1,1,1,1,1	0,1,1,1,1,1	132.4454345703125,132.086669921875,132.086669921875,132.086669921875,132.086669921875,132.086669921875	0,0,0,0,0,0	0,87,134,139,393,585	0,1,1,1,1,1	0,2,2,2,2,2	0,7,5,6,3,6	0,668,359,5,1,126	0,126,344,5,1,122	0,0,0,0,0,0	0,0,0,0,0,0	1606.json	
1011	3,7,9,9	0.05224684253334999,0.10236040502786636,0.09403664618730545,0.09733635932207108	2,3,4,4	3,3,3,3	127.71109771728516,110.54624938964844,105.51821899414062,105.51821899414062	0,0,0,0	0,1,3,495	0,6,3,2	0,8,4,4	0,165,60,18	0,49,122,367	0,27,103,367	0,0,1,1	0,0,1,1	5062.json	
467	3	0.7097744941711426	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	5448.json	
1023	3	0.9089742302894592	1	0	131.28770446777344	0	0	0	0	0	0	0	0	0	4892.json	
758	8,8,8	0.03512278199195862,0.02304389327764511,0.02304389327764511	2,2,2	4,5,5	105.5404281616211,105.5404281616211,105.5404281616211	0,0,0	0,76,97	0,1,0	0,2,0	0,7,0	0,204,32	0,203,24	0,0,0	0,0,1	1384.json	
1016	3,3	0.6006538271903992,0.6400778293609619	1,1	2,2	129.57785034179688,129.57785034179688	0,0	0,5	0,3	0,6	0,42	0,277	0,251	0,0	0,0	2658.json	
792	3,3	0.9225170612335205,0.9812500476837158	1,1	0,0	133.59722900390625,130.70933532714844	1,0	0,1	0,3	0,6	0,42	0,79	0,75	0,0	0,0	2931.json	
1360	3,3,3,3,3,3,3,3,3,3,3,3,3,3	0.0,1.4444833504967391E-4,1.4444833504967391E-4,2.2064568474888802E-4,2.72362056421116E-4,1.1866350541822612E-4,1.3966111873742193E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,2,2,2,2,2	125.3664321899414,126.9422836303711,126.9422836303711,126.49983978271484,126.49983978271484,125.74249267578125,125.74249267578125,125.3173599243164,124.6304931640625,124.36593627929688,124.52101135253906,125.07013702392578,125.07013702392578,125.07013702392578	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,58,169,170,206,210,297,412,421,525,533,678,845,860	0,2,0,1,1,2,3,2,2,1,1,1,1,1	0,4,0,2,2,4,6,4,4,2,2,2,2,2	0,74,0,24,5,40,19,79,39,9,6,19,7,32	0,48,20,83,157,154,668,43,157,8,31,204,367,16	0,33,5,78,109,124,126,20,155,6,31,203,367,16	0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,1,0,1,0	640.json	
391	3,3	0.30638232827186584,0.022564642131328583	1,1	1,1	128.0337677001953,128.0337677001953	0,0	0,6	0,0	0,1	0,120	0,21	0,10	0,0	0,0	5474.json	
515	4	0.799122154712677	1	2	125.27178192138672	0	0	0	0	0	0	0	0	0	3658.json	
646	4,4	0.4839058220386505,0.46581950783729553	1,1	2,2	123.75868225097656,123.75868225097656	0,0	0,116	0,2	0,4	0,14	0,60	0,50	0,0	0,0	3236.json	
392	4,11,7,7	0.005338543560355902,0.0,2.674092829693109E-4,0.0011872105533257127	1,2,1,1	1,9,6,6	122.12659454345703,98.22476196289062,109.25098419189453,109.91271209716797	0,0,0,0	0,181,194,376	0,9,1,4	0,10,7,8	0,582,376,63	0,2,2,9	0,2,2,9	0,0,1,0	0,1,1,1	4090.json	
665	15,16,16,16,16	0.004122621845453978,0.0037755256053060293,0.003955609165132046,0.0027174092829227448,0.0028782584704458714	1,1,1,1,1	6,7,7,7,7	93.47675323486328,92.10137939453125,92.10137939453125,91.98783111572266,91.98783111572266	0,0,0,0,0	0,1,4,85,149	0,4,1,1,1	0,7,2,2,2	0,62,4,7,7	0,43,32,12,367	0,43,24,12,367	0,0,0,0,1	0,0,1,0,1	1126.json	
511	3	0.937480628490448	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	4252.json	
598	3	0.9404294490814209	1	0	132.9956512451172	0	0	0	0	0	0	0	0	0	2238.json	
527	3	0.7690144181251526	1	1	130.07347106933594	0	0	0	0	0	0	0	0	0	2131.json	
515	7	0.019716426730155945	2	2	110.3525161743164	0	0	0	0	0	0	0	0	0	1127.json	
679	5	0.610211193561554	1	1	119.0662612915039	0	0	0	0	0	0	0	0	0	1428.json	
1189	3,3,3,3,3,3,3	0.6849416494369507,0.6849416494369507,0.6849416494369507,0.6849416494369507,0.9550294280052185,0.9812548756599426,0.7233325242996216	1,1,1,1,1,1,1	1,1,1,1,0,0,1	131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,131.9385528564453,132.9956512451172,131.75106811523438	0,0,0,0,0,0,0	0,35,126,241,354,362,399	0,0,0,0,3,2,1	0,0,0,0,6,4,2	0,0,0,0,22,26,39	0,157,668,43,13,31,77	0,109,126,20,13,31,77	0,0,0,0,0,0,0	0,0,0,0,0,1,0	620.json	
843	3,3	0.4408889710903168,0.4408889710903168	1,1	1,1	129.7158966064453,129.7158966064453	0,0	0,197	0,0	0,0	0,0	0,520	0,392	0,0	0,0	3082.json	
230	3	0.322990357875824	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	4058.json	
853	10,13,13,13,13,13,13,12,12,12	0.002901908475905657,0.005204673390835524,5.260928883217275E-4,5.34428923856467E-4,4.577681247610599E-4,4.723906167782843E-4,4.723906167782843E-4,0.0069444733671844006,0.00655605411157012,0.006607756018638611	4,4,4,4,4,4,4,4,4,4	6,6,6,6,6,6,6,5,5,5	101.1794204711914,97.03041076660156,96.24495697021484,96.24495697021484,96.15411376953125,96.15411376953125,96.15411376953125,98.45550537109375,98.45550537109375,98.45550537109375	0,0,0,0,0,0,0,0,0,0	0,84,198,199,199,207,215,266,266,285	0,1,2,1,1,1,0,2,6,2	0,2,4,2,2,2,0,5,12,4	0,60,70,7,1,8,0,135,40,12	0,121,101,66,12,520,234,21,65,265	0,121,99,60,12,392,204,21,32,227	0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0	3373.json	
638	3	1.321920717600733E-4	1	1	127.8611831665039	0	0	0	0	0	0	0	0	0	290.json	
646	3,3	0.7302440404891968,0.7302440404891968	1,1	0,0	133.59722900390625,133.59722900390625	0,0	0,77	0,0	0,0	0,0	0,265	0,227	0,0	0,0	3552.json	
