Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2124	8,3,3,3	0.20454390347003937,0.5345891714096069,0.5758274793624878,0.5758274793624878	1,1,1,1	0,0,0,0	111.87538146972656,130.57513427734375,130.57513427734375,130.57513427734375	0,0,0,0	0,501,501,986	0,1,1,0	0,7,2,0	0,152,36,0	0,5,7,1138	0,5,7,0	0,0,0,0	0,1,1,0	645.json	
1345	21,21,21	0.2269957959651947,0.23748083412647247,0.23748083412647247	5,5,5	4,4,4	87.7471923828125,87.7471923828125,87.7471923828125	0,0,0	0,0,207	0,1,0	0,2,0	0,2,0	0,3,1138	0,2,0	0,0,0	0,0,0	482.json	
27	3,3	0.920757532119751,0.7159517407417297	1,1	0,2	132.4454345703125,130.70933532714844	0,0	0,0	0,1	0,2	0,25	0,1	0,1	0,0	0,1	716.json	
1171	3,3	0.2621024250984192,0.2621024250984192	1,1	1,1	129.47398376464844,129.47398376464844	0,0	0,33	0,0	0,0	0,0	0,1138	0,0	0,0	0,0	460.json	
1623	3,3	0.8013700246810913,0.8013700246810913	1,1	0,0	131.9385528564453,131.9385528564453	0,0	0,485	0,0	0,0	0,0	0,1138	0,0	0,0	0,0	651.json	
147	10	0.3992833197116852	3	3	103.62248992919922	0	0	0	0	0	0	0	0	0	1059.json	
3929	10,10,10	0.06181768700480461,0.06181768700480461,0.06181768700480461	3,3,3	3,3,3	102.35565185546875,102.35565185546875,102.35565185546875	0,0,0	0,2,2791	0,0,0	0,0,0	0,0,0	0,55,1138	0,6,0	0,0,0	0,0,0	1301.json	
3716	3,3,3,3,4,4,4,4,4	0.8342752456665039,0.6032513976097107,0.42040732502937317,0.42040732502937317,0.6147382855415344,0.6151231527328491,0.4863246977329254,0.1629168689250946,0.024984074756503105	1,1,1,1,1,1,1,1,1	1,2,2,2,1,1,1,1,1	131.75106811523438,130.18594360351562,129.12539672851562,129.12539672851562,124.04872131347656,124.04872131347656,123.74861145019531,122.93054962158203,121.34304809570312	0,0,0,0,0,0,0,0,0	0,118,2391,2578,2923,2948,2964,2964,2969	0,1,1,0,2,1,1,1,2	0,2,2,0,3,2,2,2,4	0,27,30,0,28,4,7,20,10	0,9,20,1138,133,53,4,14,5	0,9,20,0,133,0,4,14,5	0,0,0,0,0,0,0,0,0	0,1,1,0,0,0,0,0,0	162.json	
3091	7,3,3	0.7169646620750427,0.9813782572746277,0.9813782572746277	2,1,1	1,1,1	111.84925079345703,132.61029052734375,132.61029052734375	0,0,0	0,389,1953	0,1,0	0,6,0	0,180,0	0,16,1138	0,16,0	0,0,0	0,1,0	1563.json	
2351	3,3	0.2558490037918091,0.2558490037918091	1,1	1,1	128.50894165039062,128.50894165039062	0,0	0,1213	0,0	0,0	0,0	0,1138	0,0	0,0	0,0	1538.json	
